"originx","originy","widthx","widthy","totalSpatialLoss","maxSpatialLoss","propSpatialLoss","bintype","distrib"
0,0,4,16,568819.765690904,3828376.12680617,0.148579906166493,"random","unif"
0,0,4,18,468387.055742818,3828376.12680617,0.122346143698678,"standard","unif"
0,0,4,18,615289.944297968,3828376.12680617,0.160718258582203,"random","unif"
0,0,4,20,521189.740940048,3828376.12680617,0.136138593407971,"standard","unif"
0,0,4,20,666077.545467198,3828376.12680617,0.173984353523507,"random","unif"
0,0,6,2,163635.427642338,3828376.12680617,0.0427427771520589,"standard","unif"
0,0,6,2,216874.418349723,3828376.12680617,0.0566491930693995,"random","unif"
0,0,6,4,192874.567590563,3828376.12680617,0.0503802555449191,"standard","unif"
0,0,6,4,259136.054380058,3828376.12680617,0.0676882432124668,"random","unif"
0,0,6,6,228491.14377741,3828376.12680617,0.0596835671859725,"standard","unif"
0,0,6,6,307519.074803958,3828376.12680617,0.0803262439786724,"random","unif"
0,0,6,8,268953.053179087,3828376.12680617,0.0702525154975985,"standard","unif"
0,0,6,8,370922.386081548,3828376.12680617,0.0968876551821439,"random","unif"
0,0,6,10,311724.845620928,3828376.12680617,0.0814248222472813,"standard","unif"
0,0,6,10,416023.121607184,3828376.12680617,0.108668298993457,"random","unif"
0,0,6,12,358695.649073802,3828376.12680617,0.0936939415545473,"standard","unif"
0,0,6,12,483423.10659108,3828376.12680617,0.126273670762433,"random","unif"
0,0,6,14,405933.256388527,3828376.12680617,0.10603275199273,"standard","unif"
0,0,6,14,531721.377932467,3828376.12680617,0.138889534445002,"random","unif"
0,0,6,16,454464.157973751,3828376.12680617,0.118709380405861,"standard","unif"
0,0,6,16,599006.54222415,3828376.12680617,0.156464914204726,"random","unif"
0,0,6,18,489577.683545307,3828376.12680617,0.12788129152653,"standard","unif"
0,0,6,18,646167.227499805,3828376.12680617,0.168783632040583,"random","unif"
0,0,6,20,540966.150014893,3828376.12680617,0.141304336903332,"standard","unif"
0,0,6,20,695946.827147226,3828376.12680617,0.181786429571073,"random","unif"
0,0,8,2,212024.563107043,3828376.12680617,0.0553823752118956,"standard","unif"
0,0,8,2,291329.95605416,3828376.12680617,0.0760975270988335,"random","unif"
0,0,8,4,237273.754476324,3828376.12680617,0.0619776496919778,"standard","unif"
0,0,8,4,327758.271731325,3828376.12680617,0.085612871064672,"random","unif"
0,0,8,6,268913.661491984,3828376.12680617,0.0702422260992222,"standard","unif"
